"EDR151868","&#12296;:columna I&#12297;<br>Aquaria dua cum basis<br>Aqua(ria?) in manus dua cum basis<br>Hamas duas cum basis<br>Aqua(ria) in manu (:manus) cotidian[u I]<br>cum basis<br>Urciolos (:urceolos) duos<br>Candelabra quatuor (:quattuor)<br>et lucubratoriu(m) unum<br>Lucerna(m) aenea(m)<br>Hamula(m) una(m)<br>Pelvi(s) cum basim<br>et lytrum (:luterem)<br>Gutos tres<br>Scapheola dua<br>Ferreas strig(i)les VII<br>Haenas quattor (:quattuor)<br><br>&#12296;:columna II&#12297;<br>Marmor(em) cum basim<br>aenea<br>Fuminaria dua"
"EDR151890","[- - -]cio s(alutem?) morieris Tomi.<br>Feliciter "
"EDR151894","Artorius <br>[- - -]IIIII II III "
"EDR151896","Fatuus"
"EDR156782","((:caput gladiatoris ad sin. versum et galea armatum))"
"EDR154434","Longinus IV Idu[s Iu]lias<br>Iualias (:Iulias) accepit vim hila(re?)<br>Sturnus am(ator?)"
"EDR153487","Venimus,<br>venimus<br>hoc cupidi,<br>multo magis ire cupimus."
"EDR156776","((:vir baculo nixus))"
"EDR156779","[A]ve Fausta s(alutem)"
"EDR150408","[VE]LASI[- - -]"
"EDR150755","A[- - -]TFEL"
"EDR150776","[Pro?]culi TIB[- - -]"
"EDR150778","[- - -]o pereo vita in am(ore?)"
"EDR150783","Amante(?)"
"EDR150785","&#12296;:textus non legitur&#12297;"
"EDR150787","L(ucius) Niniu[s] (:Ninnius)"
"EDR150874","Sua vox [- - -]"
"EDR150876","[C]o&#803;lonius"
"EDR158845","canda (:candida) me docu"
"EDR158848","candida me docuit"
"EDR158850","Candida me docuit nigras<br>odisse puellas odero sepotero (:si potero) si non invitus<br>amabo<br>scripsit Venus fisica Pompeiana"
"EDR158840","Admiror o pariens (:paries) te non cecidisse ruinis qui tot<br>scriptorum taedia sustineas "
"EDR158841","Ad miror (:admiror) paries<br>te non cecidise (:cecidisse) <br>&#12296;:vacat&#12297; ruina [- - -]"
"EDR158842","Admiror te paries non cecidisse<br>qui tot scriptorum taedia sustineas"
"EDR158846","candida me docuit nig+++ (:nigras)"
"EDR158847","c&#803;andida m&#803;"
"EDR158849","Candida me docuit nigras o[d]isse<br>puellas. odero, si potero; si non,<br>invitus amabo"
"EDR147688","Receptus<br>((:nomen RECEPTVS in forma navis scriptum))"
"EDR150877","VS Noniu[s - - -]"
"EDR150878","[- - - R]omanus homo"
"EDR150961","[- - - felicit?]er duplici venatori"
"EDR150962","[Diad?]VMENE II[- - -] "
"EDR150965","[---]PICAT [---]"
"EDR150971","[---] qui NA[---]<br>&#12296;:textus non legitur&#12297;"
"EDR150972","[---]m exhi+[---]"
"EDR150974","Me&#803;nande[r]<br>Salve CV&#803;"
"EDR151022","IX K(alendas) Maias<br>Meroe sumsit (:sumpsit)"
"EDR151023","XIII K(alendas) Iulias I"
"EDR151028","Pond&#803;(o?)"
"EDR151029","C&#803;ONKA  &#914;<br>COCRIS  &#915;<br>AO&#803;V  &#914;<br>M&#803;IB  &#914;"
"EDR151032","Pr(idie) IIdus (:Idus) Ap&#803;(riles?)"
"EDR151033","X&#818;I&#818; K(alendas) Apr(iles)"
"EDR151580","((denarius)) XIIIIIIII<br>XI"
"EDR151586","XI II<br>III"
"EDR151589","XXVII S(emis)<br>DI LI<br>N XXV LVI<br>Puer<br><br><br> "
"EDR151590","XV K(alendas) Iulia&#803;(s)<br><br><br> "
"EDR151597","C(a)esareo(?)<br><br><br> "
"EDR150386","Si quis"
"EDR160151","Det mihi Damoeta felicior quam Phasiphae; (:Pasiphae) haec omnia scripsit Zosimus."
"EDR150782","Venust&#803;[us?]"
"EDR151415","Venimus<br>huc cupi[di]<br>multo <br>magis<br>hire (:ire) &#12296;:cupimus&#12297;, ut<br>liceat<br>nostros<br>visere,<br>Roma, Lares."
"EDR159412","Venimus hoc (:huc) cupidi. Scribitt (:scribit) Cornelius Martialis"
"EDR159558","[Venimus h]oc cupidi multo magis ire <br>cupimus"
"EDR159559","cupidi multo magis <br>cupimus"
"EDR151727","Quaestor [- - -?]<br>D&#803;[- - -?]"
"EDR159381","Venimus h huc cupidi, multo magis ire c&#7909;[pi]mus"
"EDR159382","Venimus"
"EDR159408","Venimus hoc (:huc) cupidi, multo magis"
"EDR159410","[Venim]us hoc (:huc) cupidi, multo magis ire cupimus"
"EDR159411","Venimus hoc (:huc) cupidi, multo magis <br>ire cupimus"
"EDR159413","Venimus h[uc c]upidi, multo magis ire cupimus,<br>set (:sed) retinet nostros illa puella pedes"
"EDR159522","Venimus hoc cupidi, multo magis"
"EDR159799","Acti v&#770;a(le)"
"EDR159804","Nonis Aprile(s)<br>cucur"
"EDR159812","[f]ormonsa (:formosa) domus domino veneranda futura<br>hos N buci "
"EDR159814","Palos acutos DCCCXL<br>qui non acuti CDLX<br>summa M CCC"
"EDR159820","Faustus  XII<br>Philo  XVII"
"EDR159806","&#916;&#951;&#956;&#942;&#964;&#961;&#953;&#959;&#962; "
"EDR159811","Nuncquam (:numquam) mi (:mihi) libuit crura mea confringere"
"EDR159825","Philotono <br>Ph"
"EDR159826","Publi rogo frustra noli tibi [- - -] cura(?) [- - -]<br>San+3?+ ce+4?+<br>illa ++++ te carum semp(er)"
"EDR159667","conticuer(e)"
"EDR159669","Conti(cuere) "
"EDR159670","Conticuere omnes<br>omn(es)<br>intentiq&#7909;(e) S"
"EDR159672","Contiquere (:conticuere)<br>omnes"
"EDR159673","Conticu(ere)"
"EDR159675","Contiquere (:conticuere)"
"EDR160162","Carmin[---]"
"EDR160228","[D]ic mihi<br>[Dam]oeta&#803;"
"EDR160326","Commun(em?)"
"EDR160327","Coimmunem (:communem)<br>Comunem (:communem) numum (:nummum) dividen[---] <br>co"
"EDR159678","Conticuere omnes "
"EDR160323","Communem"
"EDR160322","Communem nu&#7747;[---]"
"EDR160316","Cumm[une]m (:communem) nummum div[ide]n[d]<br>&#12296;:vacat&#12297; [+5-8?+]ius<br>Venit summa [---]<br>[---] ICA [---]NS&#803;IA NTVM I(?)OVIA++<br>[+7?+] quem(?) [+4?+] MAN[---]I[---]VIT &#7778;"
"EDR156998","Mortus (:Mortuus)<br>Ercolanius (:Hercolanius)"
"EDR159800","Paris v&#770;a(le)"
"EDR159805","Lupercalia Marco et Pacato felic[iter]"
"EDR159815","In acervo<br>magno<br>pali sun(t)<br><br>&#12296;:ad dextram&#12297;<br>((%1000)) XXIII"
"EDR159816","D<br>In ba &#12296;:textus non legitur&#12297;<br>pali quadri nov(i)"
"EDR159819","Hordeum CCDLXX VI<br>Faba M DDLXXXVII"
"EDR159821","V&#818;II Idus Maias<br>Auct(io) fact(a)<br>Germanico co(n)s(ule)"
"EDR159822","Silatus"
"EDR159823","Faust(us)"
"EDR159824","Status"
"EDR158824","((:phallus))"
"EDR160149","ductores <br>D&#803;anau&#803;[m]"
"EDR160164","Corusticus "
"EDR160165","Rusticus"
"EDR160168","Si pudor quis"
"EDR160169","Cori=<br>don (:Corydon)"
"EDR160232","Severus<br>Mille meae Siculis errant in montibus ag(nae)<br>"
"EDR160281","Antenor [p]otu[it ---]"
"EDR160282","Occasionem nactus non praetermisi tibi scribendi, ut scires me recte valere.<br>Antenor potuit mediis elapsus Achivis Illiricos penetrare sinus. Appulit(?)"
"EDR160283","Barbarus aere cavo tubicen d[ed]it [horrida si]gna"
"EDR160313","Vade <br>age nate<br>vocas Ze=<br>pirios (:Zephyros)"
"EDR160333","Vidistiquo (:vidisti quo) Turnus equo q"
"EDR161819","A(ulum) Treb[ium aed(ilem)] d(ignum) r(ei) p(ublicae)"
"EDR161820","Maximu&#803;[s]"
"EDR161821","Venus Venus"
"EDR161822","[Pra]e&#803;fecto Caesari[s]"
"EDR161823","+ scripsi Venerem Poppae[ae] Triquinias"
"EDR161824","&#12296;:col. I&#12297;<br>SSIIX<br><br>&#12296;:col. II&#12297;<br>Primigenia<br>multa<br>&#12296;:textus non legitur&#12297;"
"EDR161825","Maximus"
"EDR161826","Vitalis"
"EDR161835","E A R S T (?)"
"EDR161836","&#920;<br>Mortus (:mortuus)<br>Cirulus (:Caerulus?)<br>Nonas<br>poste[r]u (:postridie Nonas)"
"EDR161837","Mortus (:mortuus)<br>Glo+ru&#803;s&#803;<br>posteru Nonas (:postridie Nonas)"
"EDR151831","Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo<br>ne q[ui]s ius lum(inum) salvum <br>"
"EDR156980","Sabin(a)<br>Sabina"
"EDR156981","K(alends) III Iulias"
"EDR156982","Paris"
"EDR156999","Hic situs<br>Suellius"
"EDR154179","Duo sodales hic fuerunt, et, cum diu malum<br>ministrum in omnia haberent<br>nomine Epaphroditum, vix tarde<br>eum foras exigerunt (:exegerunt).<br>Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS"
"EDR154185","Apelles cubicularius<br>cum Dextro Caesar(is)<br>pranderunt hic<br>iucundissime et<br>future simul."
"EDR154186","Apelles Mus cum fratre Dextro<br>amabiliter futuimus bis<br>bina (:binas)"
"EDR157025","A(ulus) Memm(ius)"
"EDR158823","((:phallus))"
"EDR159869","((:navis oneraria))"
"EDR159880","((:caput viri galeati))"
"EDR160160","carminibus <br>Circe socios <br>mutavit <br>Olyxis (:Ulixi)"
"EDR151788","&#12296;:ad perpendiculum&#12297;<br><br>&#955;&#959;&#967;&#974; &#7968;&#956;&#953; (:&#949;&#7984;&#956;&#953;)<br>"
"EDR163351","DCCCCC <br>DCCCCLXXXX ((sextans)) ((semis))<br>DCCCLXXXXVIIII ((quadrans)) ((semis)) ((uncia))<br>"
"EDR151780","Severus<br>Severus"
"EDR151781","Ibi et tu es<br>EGROTENE SOIP<br>HATS"
"EDR151783","C(aius) Vinif&#803;(---?)"
"EDR151786","Felices homines [+1?+] va(lete)<br>felices"
"EDR151791","Sabinus<br>de `q´suino"
"EDR151793","&#7960;&#960;&#945;&#966;&#961;&#803;[&#8118;?]++++&#917;&#7778;"
"EDR151794","P&#818;o&#818;mpeìanus"
"EDR151795","Pompeìanus"
"EDR151796","&#7770;&#7864;INERS<br>ìnquid"
"EDR151797","Antus &#968;&#969;&#955;&#942; Q"
"EDR151825","Successus"
"EDR151828","Memor"
"EDR151832","Elene (:Helene)"
"EDR151848","&#925;&#933;&#919;&#928;&#923;&#919;<br>&#918;&#917;&#926;&#937; (?) &#932;&#933;&#935;&#919;"
"EDR151883","Cum LV&#7684;"
"EDR152008","((:homo galeatus))"
"EDR159772","&#12296;:columna I&#12297;<br>C&#932;&#929;&#913;=<br>&#932;&#927;&#925;&#921;=<br>&#922;&#927;C<br><br>&#12296;:columna II&#12297;<br>Stra=<br>tonicos (:Stratonicus)<br>scrips(it)"
"EDR159868","((:duae lanternae))"
"EDR160163","Carm"
"EDR163395","Roman(us)"
"EDR163397","Felix V<br>&#390; C"
"EDR163399","Lucius"
"EDR163400","Telesius"
"EDR157024","Mortus (:Mortuus)<br>Deii (:Deius)"
"EDR157040","Himnu&#770;s (:Hymnus)"
"EDR159770","AB"
"EDR159773","Debere"
"EDR159775","ABCDEFG&#803;H++[---]<br>ABC&#803;[---]"
"EDR159776","AXBVCD"
"EDR159777","Vinum a(sses) III<br>Quatusui++I VIII<br>Nig[---] ((denarius)) V s(emis)<br>Capitoni<br>Nigro ((denarius)) V<br>Nig[---]"
"EDR159778","Misit &#12296;:vacat&#12297; iter(um?)<br>agnas s<br>o sim&#803;plex cima<br>nempius"
"EDR159866","((:caput viri barbati))"
"EDR163853","((:phallus))"
"EDR163704","Licintus"
"EDR163404","Balai"
"EDR163524","Duobus"
"EDR163525","[-]ic Roma "
"EDR163526","Samatissa"
"EDR163527","Sarnus"
"EDR163882","Quartila (:Quartilla)<br>Fuficia<br>tu+eriti co<br>filia"
"EDR163883","Quati"
"EDR163600","[- - -]ius cum Fronto[ne]"
"EDR163601","N+++++++ Fronto"
"EDR163602","Ampliatus<br>Martialis<br>Ianuarius<br>Onesimus<br>Iustus"
"EDR163603","Venerandus"
"EDR163604","Curiosus Vitalio<br>S A B"
"EDR163605","Ianuarius"
"EDR163403","Successa"
"EDR163405","Hic ego bis f u tui (:futui)<br>forma&#803;e CE"
"EDR163701","Men (:Menander?)"
"EDR163703","Menander<br>bellis moribus<br>aeris ass(ibus) II"
"EDR163885","EMIMIMVSOMA"
"EDR159681","Conticuere om(nes)"
"EDR165024","&#12296;:in columna I&#12297; <br>&#8190;&#917;&#961;&#956;&#803;&#8118;&#962; <br>&#12296;:signa incerta&#12297;<br><br>&#12296;:in columna II&#12297; <br>&#917;&#929;&#924;&#932;&#937;&#921; (:&#8190;&#917;&#961;&#956;&#943;&#969;&#957;)    <br>&#8190;&#917;&#961;&#956;&#8118;&#962; <br>&#931;&#969;&#964;&#8118;&#962;<br>&#8190;&#917;&#961;&#956;&#941;&#961;&#969;&#962;"
"EDR165177","&#934;&#953;&#955;&#8182; &#7975;&#962; &#7936;&#961;&#953;&#952;&#956;&#972;&#962; &#934;&#924;&#917;"
"EDR165180","&#7952;&#956;&#957;&#942;&#963;&#952;&#951; &#920;&#949;&#972;&#966;&#953;=<br>&#955;&#959;&#962; &#914;&#949;&#961;&#972;&#951;&#962; &#949;&#960;&#8127; &#7936;=<br>&#947;&#945;&#952;&#8183; &#960;&#945;&#961;&#8048; &#964;&#8135; &#954;&#965;&#961;&#943;&#8115;"
"EDR165330","&#918;&#974;&#963;&#953;&#956;&#959;&#962; &#936; &#920; &#931; "
"EDR163899","Mim&#770;us&#818;  <br>BCN<br>bineis (:&#946;&#953;&#957;&#949;&#8150;&#962;)<br>((:animal))"
"EDR165178","&#7944;&#956;&#941;&#961;&#953;&#956;&#957;&#959;&#962; &#7952;&#956;&#957;&#942;&#963;&#952;&#951; &#7937;&#961;&#956;&#959;&#957;&#943;&#945;&#962; &#964;&#8134;&#962; &#949;&#7984;&#948;&#943;&#945;&#962; &#954;&#965;&#961;&#943;&#945;[&#962;] <br>&#949;&#960;&#8127; &#7936;&#947;&#945;&#952;&#8183; &#7969;&#962; &#8001; &#7936;&#961;&#953;&#952;&#956;&#972;&#962; &#913;&#923;&#917; &#964;&#959;&#8166; &#954;&#945;&#955;&#959;&#8166; &#8000;&#957;&#972;&#956;&#945;&#964;&#959;&#962;. "
"EDR165199","&#7975;&#962; &#966;&#953;&#955;&#8182; &#8001; &#7936;&#961;&#953;&#952;&#956;&#972;&#962; <br>&#925;&#913;"
"EDR159439","((:psittaci, ut videtur, figura))"
"EDR159441","((:hominis facies))"
"EDR163529","Rom&#770;a&#770;n&#770;u&#770;s"
"EDR163530","Musicus qu[o]d bibereoptat+lig+++e+ + (:bibere optat)"
"EDR163887","VIII <br>IIIIIIII"
"EDR163888","IIIIII"
"EDR163900","ABCDE <br>ABCDEF "
"EDR166065","IIIIIIIII "
"EDR166066","IIIIIIII"
"EDR166067","XX"
"EDR166068","IIIIIIVIIIII"
"EDR166069","IIIIIIIIIIIIIIII"
"EDR166070","IIIIIIIIIIIIIIIIII"
"EDR166071","IIIIIIIIIIIIII Ì IIIIIIIIIIIIIIII"
"EDR166072","IIIIIIII"
"EDR166073","IIIIII"
"EDR166074","IIIIIIIIIII"
"EDR166075","IIIIIIIIIIIIIIIIIIII"
"EDR166076","IIIIIIIIIIIIIII"
"EDR166077","LVIIII"
"EDR166078","IIIIIIIIIIIII"
"EDR166079","V<br>"
"EDR166081","IIIII"
"EDR166082","XXXXXIII"
"EDR166083","XII ((semis))"
"EDR166084","V"
"EDR166085","VI<br>"
"EDR166086","IIIIIIII"
"EDR166087","IIIIII<br>VIII III"
"EDR166088","IIIIIIIII"
"EDR166089","VI<br>"
"EDR166090","VIII <br>"
"EDR166091","XVIIII&#768;"
"EDR166092","XXII"
"EDR166093","IIIXCVX"
"EDR166094","XVI<br>  XXI"
"EDR166095","XV"
"EDR166096","XXXX"
"EDR166097","VIIII ((semis))"
"EDR166098","XVI((semis))"
"EDR166099","XII"
"EDR145428","salve Ilia [---]<br>"
"EDR151728","Firmus"
"EDR151724","Eros Spleia"
"EDR151725","Eros Pleia Apeleis ((signa duo)) Familia [g]ladiato[r]ia Pomponi&#769; Fa[u]sti[n]i&#769;<br>E"
"EDR151726","Sall&#803;idus (:Calidius?) Ner(onianus) III"
"EDR151803","VIIII K(alendas) Febr(uarias) <br>tabulas positas<br>in muscario <br>CCC VIIII  [S&#818;S&#818; C&#818;C&#818;C&#818;C&#818; X&#818;X&#818;X&#818;]"
"EDR151806","II CIII V"
"EDR151814","Decus "
"EDR151820","Polucarpus&#803; (:Polycarpus) &#12296;:vacat&#12297; ++++"
"EDR151830","&#12296;:in tabella ansata&#12297;<br>Ex scito<br>ordinis<br>primus OR<br>VI&#923;IANIO [- - -?]"
"EDR151839","A&#770;B R M&#770;R"
"EDR151842","Acti CA C+ [- - -?]"
"EDR151859","C(aius?) Sei&#803;[- - -]<br>Odem[- - -]"
"EDR151891","Iusto fe&#803;(liciter?)"
"EDR163597","Rufus"
"EDR163598","Ampliatus"
"EDR163897","XXXXXII"
"EDR151748","&#946; &#954;&#959;&#956;&#956;&#972;&#1010; "
"EDR151750","Dexer (:Dexter) vicit"
"EDR151813","&#8142;&#917;&#961;&#969;cc (:&#8142;&#917;&#961;&#969;c)<br>"
"EDR151819","XOL"
"EDR159671","Conti[c]u[e]re o(mnes)<br>&#12296;:vacat&#12297; Siqua<br>C[-]&#7841;tit quatit"
"EDR159677","Contiq(uere) (:conticuere)"
"EDR159680","Contiq(uere) (:conticuere)"
"EDR159685","can&#770;t(icuere) "
"EDR159686","cant(icuere) (:conticuere)<br>"
"EDR160078","Amat qui scribe&#7789;. (:scribit) Pedicatur qui leget. (:legit)<br>Qui opsultat (:opscultat), prurit. Paticus (:pathicus) est, q&#803;ui praete&#818;&#7771;it.<br>Ursi me come&#7693;ant et ego verp&#7841;, qui lego."
"EDR163886","XIIII III<br>XX &#12296;:vacat&#12297; XXV &#12296;:vacat&#12297; XXVIII"
"EDR163891","Pelias<br>Alcestis"
"EDR163894","Quorumc <br>Primuis"
"EDR163896","Clleri genes&#803;[---]  (:Cllerigenes?)"
"EDR159801","munerebu (:muneribus)<br>ETVI"
"EDR151742","Cum quid&#7841; <br>((:prora navis infra titulum))"
"EDR163402","Successa vern(a) a(ssibus) V<br>bellis moribus<br>((:corona)) A P ((:palma))"
"EDR167413","((:navis velis et rudentibus et gubernaculo instructa))"
"EDR151821","Pales ++cit"
"EDR151936","Florus"
"EDR151939","Hav&#803;&#7865; (:ave)"
"EDR154177","Nuc (:nuces?) &#12296;:vacat&#12297; biber(es) XIIII (assibus)<br>Singa (:singula) III <br>Panem III &#12296;:vacat&#12297; LI (assibus)<br>Orrellas (:ofellas) III &#12296;:vacat&#12297; XII (assibus)<br>Thymatla (:thymatula) IIII &#12296;:vacat&#12297; VIII (assibus)"
"EDR163595","[- - -]+ Titius v+ Diogenes tuque &#12296;:vacat&#12297; VI"
"EDR167324","&#12296;:columna I=stria 17&#12297;<br>A<br>MM<br>&#12296;:vacat&#12297;<br>M<br>M<br>Mopsus<br><br>&#12296;:columna II=stria 20&#12297;<br>KRVS<br>V&#770;a(le)"
"EDR167328","+VSICZ"
"EDR167331","&#12296;:vacat&#12297;X<br>ABCEDFG"
"EDR167335","&#12296;:ad perpendiculum&#12297;<br>L(ucius) Acutius MA"
"EDR167372","&#12296;:columna I=stria 4&#12297;<br>QID<br><br>&#12296;:columna II=stria 5&#12297;<br>DA<br><br>&#12296;:columna III=stria 6&#12297;<br>CI&#923;<br>X<br>A<br><br>&#12296;:columna IV=stria 9&#12297;<br>M<br>Q&#818;"
"EDR167373","ACP  VI<br>&#12296;:vacat&#12297; VII"
"EDR167391","BE<br>SAG&#818;"
"EDR167392","L(ucius) Acutius L(ucii) f(ilii)<br>Vol(tinia) Rufus<br>Ma&#803;g&#803;[i]ster"
"EDR167393","&#12296;:textus non legitur&#12297;"
"EDR167398","&#12296;:ad perpendiculum&#12297;<br>L(ucius) An[to]nius"
"EDR167399","&#12296;:ad perpendiculum&#12297;<br>Q(uintus) Antonius Magister"
"EDR167430","Quem"
"EDR167442","ABC&#818;D&#818;E&#818;F&#818;"
"EDR163696","Mebi venio"
"EDR163697","Paris v&#770;a(le)"
"EDR167412","((:taurus ad d.))"
"EDR167505","SAVF(ei?)"
"EDR167953","Omnibu&#803;[s P]ompeianis"
"EDR167311","((:animal ad sin.))"
"EDR167414","((:caput hominis ad sin.))"
"EDR167439","((:caput hominis ad sin.))"
"EDR167440","((:caput hominis ad d.)) "
"EDR167441","((:caput hominis ad sin.))"
"EDR167504","Mus v(ale)"
"EDR167536","Auctus<br>Popidi b++"
"EDR167610","C(aii) Asixi (:Asini?) Proculi"
"EDR167663","((:caput viri ad sin.))"
"EDR167666","((:duo capita hominum))"
"EDR167675","((:caput hominis vel galea?))"
"EDR167677","((:caput hominis prospiciens))"
"EDR167682","((:figura stans))"
"EDR167689","((:figura stans))"
"EDR167693","((:figura hominis))"
"EDR167700","((:gladiatorum figurae))"
"EDR167707","((:equus infrenatus ad d.))"
"EDR167774","((:navis cum malo et velis et remis))"
"EDR167775","((:navis cum malo et velis))"
"EDR167809","((:avis?)) ((:avis))<br>((:phallus))"
"EDR167858","((:duo gladiatores, murmillo et samnes?, scutis et galeis induti, alter gladio brevi, alter hasta armatus))"
"EDR167998","Arruntius<br>XXVII<br>A(ssibus?)"
"EDR168001","&#12296;:columna I&#12297;<br>VIII   VI<br>&#12296;:columna II&#12297;<br>VIII<br>&#12296;:columna III&#12297;<br>VIII<br>&#12296;:columna IV&#12297; <br>&#923; (:assibus) III<br>&#12296;:columna V&#12297; <br>N"
"EDR168067","((:figura hominis vestimentis induta, togati?))"
"EDR168102","((:gladius))"
"EDR168103","((:phallus ad d.))"
"EDR168104","((:caput ad sin.))"
"EDR167410","((:galea gladiatoria ad sin.))"
"EDR167411","((:quadrupes ad. d. erectus))"
"EDR167445","((:gladiator)) "
"EDR167446","((:gladiator ad d. galea scuto subligaculo ocreis armatus))"
"EDR167447","((:duae aves ad sin.)) "
"EDR167451","((:herma prospiciens))"
"EDR167453","((:caput hominis prospiciens))"
"EDR167471","((:gladiator prospiciens sica et scuto armatus))"
"EDR167472","((:avis externa in arboris ramo stans)) <br>BO"
"EDR167476","((:gladiator ad d. armatus)) "
"EDR167477","((:caput hominis ad sin.)) "
"EDR167478","((:herma ad sin.)) "
"EDR167479","((:herma ad sin.))"
"EDR167481","((:duae aves oppositae, ciconiae?))"
"EDR167487","((:caput et artus anteriores equi ad sin.))"
"EDR167489","((:caput hominis ad sin.))"
"EDR167490","((:caput hominis ad sin.))"
"EDR167491","((:caput hominis ad sin.)) "
"EDR167492","((:caput hominis ad sin.)) "
"EDR167498","((:tropaion?))"
"EDR167499","((:avis in saxo stans))"
"EDR167500","((:caput et umeri hominis ad sin.))"
"EDR167501","((:avis? ad sin.)) "
"EDR167502","((:caput hominis ad dext.))"
"EDR167503","((:duo capita hominum ad sin.))"
"EDR167507","VII Idus Sep[tem]bres<br>Q(uintus) Postumius<br>rogavit<br>A(ulum) Attium<br>pedicarim (:pedicarem)"
"EDR167537","Ceio(?)<br>et mul=<br>tis pupa<br>venust=<br>a"
"EDR167611","Manilius"
"EDR167615","((:avis ad d.))<br><br>&#12296;:vacat, 7.5 cm altitudine&#12297; <br><br>((:avis ad sin.))"
"EDR167661","((:gladiator galea cristata, scuto sicaque armatus et fasciis subligaculo ocreisque indutus))"
"EDR167664","((:duo capita gladiatoria? galeata)) "
"EDR167665","((:caput viri ad sin.))"
"EDR167667","((:vir magnum phallum meientem tenens ad sin. conversus))"
"EDR167712","((:gladiator galea cristata scuto sicaque armatus))"
"EDR167713","((:galea gladiatoria cristata))"
"EDR167810","((:Equus ornatus et infrenatus ad sin. currens))"
"EDR167811","((:Equus infrenatus ad sin. currens))"
"EDR167812","((:Equus infrenatus ad sin. currens))"
"EDR167813","((:Equus ad sin.))"
"EDR167541","((:caput gladiatoris? ad d.)) "
"EDR167544","((:caput hominis ad sin.))"
"EDR167548","((:clipeus oblongus))"
"EDR167549","((:scyphus)) "
"EDR167550","((:caput hominis ad sin.))"
"EDR167673","((:avis ad sin.)) "
"EDR167674","((:avis ad sin.)) "
"EDR167679","((:duo scarabei? rotundi, unus ad d. quattuor pedibus incedens))"
"EDR167777","((:venatio, equi venatores pisces et aliae figurae))"
"EDR167807","((:caput viri (Herculis?) ad sin.))"
"EDR167814","((:equus infrenatus ad sin. currens))"
"EDR167815","((:animal))"
"EDR167816","((:equus infrenatus ad sin. currens))"
"EDR167822","((:equus infrenatus ad sin. currens))"
"EDR167823","((:caput equi ad d.))"
"EDR167824","((:Equus ad sin.))"
"EDR167825","((:equus))"
"EDR167826","((:quadrupes ad sin.))"
"EDR167827","((:quadrupes?))"
"EDR167828","((:piscis))"
"EDR167829","((:piscis ad d.))"
"EDR167830","((:duo pisces ad sin. conversi))"
"EDR167831","((:carina navis))"
"EDR167832","((:navis))"
"EDR167833","((:navis oneraria merces vehens et velis remis et rostro instructa))"
"EDR167834","(((:navis cum malo velis remis et gubernatore))"
"EDR167838","((:navis cum malo et rudibus))"
"EDR167839","((:navis))"
"EDR167840","((:navis cum velis?))"
"EDR167841","((:navis cum malo velis et remis))"
"EDR167842","((:navis cum remis et vectoribus))"
"EDR167843","((:navis cum malo et velis))"
"EDR167844","((:navis cum malo velis et gubernaculo))"
"EDR167845","((:navis cum malo))<br>"
"EDR167846","((:navis cum malo))"
"EDR167856","((:navis))"
"EDR167857","((:gladiator galea cristata, gladio, scuto longoque armatus et subligaculo et fasciis indutus))"
"EDR167955","Aug(ustalis?) Pier(us) C[ela?]dus<br>Papiri &#12296;:servum&#12297; Amandu[m---]um<br>medicavit"
"EDR168069","((:taurus capite cornuto ad. d. incedens))"
"EDR168070","((:figura hominis))"
"EDR168071","((:figura hominis ad d., induta palliolo))"
"EDR168073","((:figura hominis?))"
"EDR168074","((:caput ad sin.))"
"EDR168076","((:navis instructa velis))"
"EDR168077","((:anser stans))"
"EDR168080","((:rete?))"
"EDR168101","((:facies partim delineata, nasum et labrum))"
"EDR168105","((:caput ad sin.))"
"EDR168106","((:figura hominis currens ad sin.))"
"EDR168107","((:navis instructa velis))"
"EDR168120","&#12296;:vacat&#12297; D<br>C ABCD"
"EDR168121","((:navis malo et prora et aplustri instructa))"
"EDR168124","((:pars superior navis instructae velis maloque))"
"EDR168125","((:pars superior navis instructae velis maloque))"
"EDR168127","((:navis instructa velis))"
"EDR168131","((:quadratum lineis variis notatum, vela?))"
"EDR168132","((:carina navis?))"
"EDR168133","((:variae lineae, alterae directae alterae curvae, vela?))"
"EDR168134","((:pars superior navis, vela et malus))"
"EDR168135","((:linea curva intersecta aliis lineis))"
"EDR168136","((:carina navis et fortasse minor navis supra))"
"EDR168137","((:turris?))"
"EDR168169","((:caput hominis ad sin.))"
"EDR168185","Copo (:caupo)"
"EDR147923","((:vela))<br>Antiochus<br>hic mansit<br>cum sua<br>cithera (:cythera)"
"EDR161742","Propero vale mea Sava<br>fac me ames"
"EDR161769","Tertian (:Tertiani) hic abitarut (:habitarunt) [+1?+]ITICES verpa v&#818;a&#818;(le)"
"EDR161789","Micci&#768;&#818;oci&#768;oci&#768;o [t]u [t]uo patri cacanti confregisti p&#803;e&#803;ram Miccioni&#818;s statum cosiderate (:considerate)"
"EDR161910","Faustus"
"EDR161911","M(arcus) Aquis Faustus"
"EDR162634","Dos pygiza (:&#948;&#8056;&#962; &#960;&#965;&#947;&#943;&#963;&#945;&#953;)"
"EDR166493","Tertiani<br>Hic h&#803;a&#803;b&#818;ita[r]unt (:habitaverunt)<br>Rufa ita vale quare bene felas (:fellas)"
