AGP-EDR127080,Pompeii,433032,"M(arcus) Titinius
cinaedus
L&#773;V&#773;","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. VI, stria 6",1,79,Latin,Graffito/incised
AGP-EDR167825,Pompeii,433032,((:equus)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
AGP-EDR127425,Pompeii,433032,"&#12296;:ad perpendiculum&#12297;
Cinn(amus?)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. VI, fasciola inter strias 18 et 19",1,79,Latin,Graffito/incised
AGP-EDR124999,Pompeii,433032,Cosmus,"Pompei (Napoli), Casa dei Quattro Stili (I.8.17)",1,79,Latin,Graffito/incised
AGP-EDR167618,Pompeii,433032,"VI+IV+A
C CA+BI
&#12296;:vacat&#12297;
P","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. IX, stria 11",1,79,Latin,Graffito/incised
AGP-EDR167414,Pompeii,433032,((:caput hominis ad sin.)),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XII, stria 13",1,79,,Graffito/incised
AGP-EDR168133,Pompeii,433032,"((:variae lineae, alterae directae alterae curvae, vela?))","Pompei (Napoli) Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
AGP-EDR149160,Pompeii,433032,"qui modo mo[- - -]
erminuca","Pompei (Napoli), Regio VIII.5.2",1,79,Latin,Graffito/incised
AGP-EDR149161,Pompeii,433032,nox,"Pompei (Napoli), Regio VIII.5.2, Casa del Gallo",1,79,Latin,Graffito/incised
AGP-EDR128293,Pompeii,433032,C(aius) T(---?) Lux,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XIV, stria 6",1,79,Latin,Graffito/incised
AGP-EDR149162,Pompeii,433032,N voco,"Pompei (Napoli), Regio VIII.5.2, Casa del Gallo",1,79,Latin,Graffito/incised
AGP-EDR167625,Pompeii,433032,&#12296;:textus non legitur&#12297;,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XIV, stria 6",1,79,Latin,Graffito/incised
AGP-EDR149163,Pompeii,433032,Crescens,"Pompei (Napoli), Regio VIII.5.9",1,79,Latin,Graffito/incised
AGP-EDR128772,Pompeii,433032,VA (:vale),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XIV, stria 11",1,79,Latin,Graffito/incised
AGP-EDR128775,Pompeii,433032,"&#12296;:textus non legitur&#12297;
","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XV, stria 16",1,79,Latin,Graffito/incised
AGP-EDR127415,Pompeii,433032,"&#12296;:stria 8&#12297;
X

&#12296;:stria 11&#12297;
G
G","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XV, striae 8, 11",1,79,Latin,Graffito/incised
AGP-EDR149165,Pompeii,433032,Noct(---?),"Pompei (Napoli), Regio VIII.5.16",1,79,Latin,Graffito/incised
AGP-EDR167859,Pompeii,433032,((:duo gladiatores pugnantes)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
AGP-EDR128055,Pompeii,433032,CHA,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXII, stria 15",1,79,Latin,Graffito/incised
AGP-EDR167567,Pompeii,433032,"&#12296;:adperpendiculum&#12297;
DTCIVBXA","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XVI, stria 4",1,79,Latin,Graffito/incised
AGP-EDR168109,Pompeii,433032,((:navis instructa velis)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
AGP-EDR127405,Pompeii,433032,"Qui mihi docendi
dederit mercedem,
abeat (:habeat) quod
petit a superis","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XVIII, stria 5",1,79,Latin,Graffito/incised
AGP-EDR168486,Pompeii,433032,ocustrfinae (:locus est Rufinae),"Pompei (Napoli), Regio V.1.23, Casa di Caecilius Iucundus (Casa di Faustus)",1,79,,Graffito/incised
AGP-EDR147972,Pompeii,433032,((:circulus circulos et flores continens)),"Pompei (Napoli), Regio VII.9.1, Facade",1,79,,Graffito/incised
AGP-EDR167451,Pompeii,433032,((:herma prospiciens)),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XVIII, stria 5",1,79,,Graffito/incised
AGP-EDR150907,Pompeii,433032,&#928;&#941;&#964;&#961;&#969;,"Pompei (Napoli), Regio VIII.4.2-3, Facade",1,79,Greek,Graffito/incised
AGP-EDR168043,Pompeii,433032,"Arma meis atsueta (:adsueta)
umeris tibi debita
ponam, si mea confir=
mas prospera vota
Venus. Syntrophus 
&#12296;:vacat&#12297; auget.","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXVIII, stria 17",1,79,Latin,Graffito/incised
AGP-EDR168019,Pompeii,433032,"<:columna 1>
A
<:columna 2, ad perpendiculum>
ABCD
","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXVIII, stria 9",1,79,Latin,Graffito/incised
AGP-EDR168185,Pompeii,433032,IIIII,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXIX, stria 6",1,79,Latin,Graffito/incised
AGP-EDR167695,Pompeii,433032,A(ulus) L&#7883;c&#803;&#7883;&#7751;&#7883;u&#818;s&#818;,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXIX, stria 15",1,79,Latin,Graffito/incised
AGP-EDR125002,Pompeii,433032,((:viri facies ad sin.)),"Pompei (Napoli), Regio I.8.7, Casa dei Quattro Stili",1,79,,Graffito/incised
AGP-EDR149211,Pompeii,433032,Latinus,"Pompei (Napoli), Regio VIII.5.39",1,79,Latin,Graffito/incised
AGP-EDR167696,Pompeii,433032,"Iucudus (:Iucundus)
male cala","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXIX, stria 15",1,79,Latin,Graffito/incised
AGP-EDR168025,Pompeii,433032,SVRR,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XC, stria 14",1,79,Latin,Graffito/incised
AGP-EDR168028,Pompeii,433032,COR  III,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XC, stria 20",1,79,Latin,Graffito/incised
AGP-EDR168029,Pompeii,433032,Lucil(ius),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCI, stria 11",1,79,Latin,Graffito/incised
AGP-EDR168035,Pompeii,433032,SCRI,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCI, striae 19-20, 1-2",1,79,Latin,Graffito/incised
AGP-EDR149212,Pompeii,433032,Q(uintum) Varium,"Pompei (Napoli), Regio VIII.5.28",1,79,Latin,Graffito/incised
AGP-EDR168037,Pompeii,433032,"Beliatus
IABET","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCIII, stria 3",1,79,Latin,Graffito/incised
AGP-EDR168039,Pompeii,433032,III K(alendas) Mart(is) hic scr(ipsi),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCIII, striae 5-6",1,79,Latin,Graffito/incised
AGP-EDR167672,Pompeii,433032,"((:caput hominis ad sin.)) 
Surus (:Syrus)
Hol(coni?)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCIV, stria 7",1,79,Latin,Graffito/incised
AGP-EDR167679,Pompeii,433032,"((:duo scarabei? rotundi, unus ad d. quattuor pedibus incedens))","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCIV, stria 14",1,79,,Graffito/incised
AGP-EDR167945,Pompeii,433032,Elencia (:&#7960;&#955;&#949;&#947;&#967;&#943;&#945;),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCV, stria 15",1,79,Latin,Graffito/incised
AGP-EDR168044,Pompeii,433032,"&#12296;:ad perpendiculum&#12297;
Liberalis","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCVI, stria 5",1,79,Latin,Graffito/incised
AGP-EDR168045,Pompeii,433032,"Quius (:Cuius)
&#12296;:vacat&#12297;
V(irum) B(onum) ÔV&#770;F (:oro vos faciatis)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCVI, stria 7",1,79,Latin,Graffito/incised
AGP-EDR150500,Pompeii,433032,&#7961;&#961;&#957;&#8134;&#962; (:&#7961;&#961;&#956;&#8134;&#962;),"Pompei (Napoli), Lupanare (VII.12.18-20), cella d",50,79,Greek,Graffito/incised
AGP-EDR167482,Pompeii,433032,Quiscus (:Quisquis) ama(t),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCVI, stria 13",1,79,Latin,Graffito/incised
AGP-EDR168305,Pompeii,433032,P&#803;aris &#7807;a(le),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCVI, striae 14-15",1,79,Latin,Graffito/incised
AGP-EDR167703,Pompeii,433032,((:caput gladiatoris galeatum)),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XCVIII, stria 6",1,79,,Graffito/incised
AGP-EDR148879,Pompeii,433032,((:navis cum velo)),"Pompei (Napoli), Regio II.4.6, Praedia of Julia Felix",1,79,,Graffito/incised
AGP-EDR167724,Pompeii,433032,"Xomanus (:Romanus?)
Homulo","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. IC, stria 16",1,79,Latin,Graffito/incised
AGP-EDR167725,Pompeii,433032,QVETI,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. IC, stria 17",1,79,Latin,Graffito/incised
AGP-EDR167726,Pompeii,433032,"&#12296;:stria 6&#12297;
C&#818;o&#818;(nsul?)

&#12296;:stria 8&#12297;
Co(n)s(ul)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CI, striae 6, 8",1,79,Latin,Graffito/incised
AGP-EDR168303,Pompeii,433032,"Su&#7747;
Q Vesuvius","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CI, stria 14",1,79,Latin,Graffito/incised
AGP-EDR149040,Pompeii,433032,Sica,"Pompei (Napoli), Regio II.4.5-6, Facade",1,79,Latin,Graffito/incised
AGP-EDR167727,Pompeii,433032,Venis,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CIII, stria 7",1,79,Latin,Graffito/incised
AGP-EDR167729,Pompeii,433032,"I HIICVII
VIILIS","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CIII, stria 17",1,79,Latin,Graffito/incised
AGP-EDR168358,Pompeii,433032,"M(arcus) Magonius 
Vesbinus","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CV, stria 5",1,79,Latin,Graffito/incised
AGP-EDR145437,Pompeii,433032,calos Castrensis s,"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",50,79,Latin/Greek,Graffito/incised
AGP-EDR168348,Pompeii,433032,Quovis,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CV, stria 14",1,79,Latin,Graffito/incised
AGP-EDR149044,Pompeii,433032,Paridi ((:phallus)),"Pompei (Napoli), Regio II.4.6-7, Facade",1,79,Latin,charcoal
AGP-EDR168347,Pompeii,433032,"Auctus
Auctus 
Vectiga","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CV, stria 15",1,79,Latin,Graffito/incised
AGP-EDR149244,Pompeii,433032,&#1017;&#973;&#956;&#956;&#803;(&#945;&#967;&#959;&#962;),"Pompei (Napoli), Regio II.4.7, Praedia of Julia Felix",1,79,Greek,Graffito/incised
AGP-EDR175770,Pompeii,433032,&#924;&#949;&#955;&#943;&#946;&#959;&#953;&#959;&#1010;,"Pompei (Napoli), Regio VIII.2.36, Casa di Caecilius Phoebus",1,79,Greek,Graffito/incised
AGP-EDR175870,Pompeii,433032,&#924;&#949;&#955;&#943;&#946;&#959;&#953;&#959;&#1010; [-]&#954;&#803;&#945;[&#954;]&#959;&#1010;,"Pompei (Napoli), Regio VIII.6.5, Facade",1,79,Greek,Graffito/incised
AGP-EDR127818,Pompeii,433032,&#12296;:textus non legitur&#12297;,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXI, stria 5",1,79,Latin,Graffito/incised
AGP-EDR127822,Pompeii,433032,M(anio) Aemilio,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXI, stria 7",1,79,Latin,Graffito/incised
AGP-EDR127428,Pompeii,433032,"Eo
v&#770;a(le)
Chloe","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXII, stria 4",1,79,Latin,Graffito/incised
AGP-EDR127145,Pompeii,433032,"Iucundus fututor 


","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXII, stria 5",1,79,Latin,Graffito/incised
AGP-EDR127242,Pompeii,433032,"Lucilius 
Lucidae suae 
ubique sal(utem)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXII, stria 5",1,79,Latin,Graffito/incised
AGP-EDR127237,Pompeii,433032,((:caput hominis ad sin.)),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXII, stria 12",1,79,,Graffito/incised
AGP-EDR127414,Pompeii,433032,L(ucius) · Lollius procûr(ator),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXII, stria 15",1,79,Latin,Graffito/incised
AGP-EDR127149,Pompeii,433032,Summachus (:Symmachus),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXII, striis 15-18",1,79,Latin,Graffito/incised
AGP-EDR148789,Pompeii,433032,Anteros hoc scripsit,"Pompei (Napoli), Regio VIII.3.9",1,79,Latin,Graffito/incised
AGP-EDR149255,Pompeii,433032,"Mari
Victor[ius]
","Pompei (Napoli), Regio II.4.7, Praedia of Julia Felix",1,79,Latin,Graffito/incised
AGP-EDR127808,Pompeii,433032,T&#803;(itus) I&#803;r&#803;r&#803;i&#803;u&#803;s&#803;,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXIII, stria 12",1,79,Latin,Graffito/incised
AGP-EDR127396,Pompeii,433032,"Mus cave 
malum","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXVII, stria 13",1,79,Latin,Graffito/incised
AGP-EDR149293,Pompeii,433032,Prima,"Pompei (Napoli), Regio II.4.10, Facade, Praedia of Julia Felix",1,79,Latin,Graffito/incised
AGP-EDR179031,Pompeii,433032,AYBVCTDSIIRNQCPHO[INK]ML,"Pompei (Napoli), Regio V.4.13, Facade",1,79,Latin,Graffito/incised
AGP-EDR128065,Pompeii,433032,Placidus,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXVII, stria 17",1,79,Latin,Graffito/incised
AGP-EDR128082,Pompeii,433032,((centuria)) Aebuti,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXIX, stria 20",1,79,Latin,Graffito/incised
AGP-EDR128642,Pompeii,433032,"L(ucius)
Com(inius?)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXI, stria 11",1,79,Latin,Graffito/incised
AGP-EDR128643,Pompeii,433032,VCVI,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXI",1,79,Latin,Graffito/incised
AGP-EDR128279,Pompeii,433032,"LICA ((:tridens?))
","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXII, stria 14",1,79,Latin,Graffito/incised
AGP-EDR127579,Pompeii,433032,((centuria)) Semproni,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXIII, striae 9-10",1,79,Latin,Graffito/incised
AGP-EDR128053,Pompeii,433032,Lucilius,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXIV, stria 12",1,79,Latin,Graffito/incised
AGP-EDR127366,Pompeii,433032,Virilio,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXIV, stria 12",1,79,Latin,Graffito/incised
AGP-EDR128052,Pompeii,433032,"Q(uintus) Caeicilius (:Caecilius)
Q(uintus) Cae(cilius)
L(ucius) Cae&#803;(cilius)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXIV, stria 14",1,79,Latin,Graffito/incised
AGP-EDR167647,Pompeii,433032,"&#12296;:ad perpendiculum&#12297;
AB","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXIV, stria 13",1,79,Latin,Graffito/incised
AGP-EDR127573,Pompeii,433032,Leon,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXV, stria 5",1,79,Latin,Graffito/incised
AGP-EDR149204,Pompeii,433032,XVS  XVS,"Pompei (Napoli), Regio VIII.5.9",1,79,Latin,Graffito/incised
AGP-EDR128050,Pompeii,433032,"ic (:hic) abitamus (:habitamus)
felices
nos
dii
faciant","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXV, stria 12",1,79,Latin,Graffito/incised
AGP-EDR167649,Pompeii,433032,"RV
Rufus
&#12296;:vacat&#12297;Nonio
Felicion&#770;i","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXVIII, stria 16",1,79,Latin,Graffito/incised
AGP-EDR167650,Pompeii,433032,"Pri=
mus","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXIX, striae 13-14",1,79,Latin,Graffito/incised
AGP-EDR149334,Pompeii,433032,&#922;&#945;&#955;&#969;&#834;&#1010; &#956;&#945;&#953;&#959;&#961;[&#949;]&#1010; [---]&#953;&#954;&#945;,"Pompei (Napoli), Regio II.4.7, Facade, NE corner of insula, Aedicula",1,79,Latin/Greek,charcoal
AGP-EDR167324,Pompeii,433032,"&#12296;:columna I=stria 17&#12297;
A
MM
&#12296;:vacat&#12297;
M
M
Mopsus

&#12296;:columna II=stria 20&#12297;
KRVS
V&#770;a(le)","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXX, striae 17, 20",1,79,Latin,Graffito/incised
AGP-EDR167331,Pompeii,433032,"&#12296;:vacat&#12297;X
ABCEDFG","Pompeii (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXX, striae 15-17",1,79,Latin,Graffito/incised
AGP-EDR167335,Pompeii,433032,"&#12296;:ad perpendiculum&#12297;
L(ucius) Acutius MA","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXI, stria 1",1,79,Latin,Graffito/incised
AGP-EDR149207,Pompeii,433032,BACTEICIEO,"Pompei (Napoli), Regio VIII.5.16",1,79,Latin,Graffito/incised
AGP-EDR149208,Pompeii,433032,quin,"Pompei (Napoli), Regio VIII.5.16",1,79,Latin,Graffito/incised
AGP-EDR167407,Pompeii,433032,Ahtus (:Anthus) apais(?) (:&#7940;&#960;&#945;&#953;&#962;),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXIII, stria 7-11",1,79,Latin/Greek,Graffito/incised
AGP-EDR167676,Pompeii,433032,"R
R 
ÂP","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXIV, stria 11",1,79,Latin,Graffito/incised
AGP-EDR167678,Pompeii,433032,"&#12296;:vacat&#12297;B
Sentius
S","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXIV, stria 12",1,79,Latin,Graffito/incised
AGP-EDR149209,Pompeii,433032,Phoebus,"Pompei (Napoli), Regio VIII.5.37",1,79,Latin,Graffito/incised
AGP-EDR167976,Pompeii,433032,&#390; Semproni,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXV, striae 10-13",1,79,Latin,Graffito/incised
AGP-EDR160168,Pompeii,433032,Si pudor quis,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXV, stria 14",1,79,Latin,Graffito/incised
AGP-EDR167989,Pompeii,433032,Secu(ndus?),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXVI, stria 20",1,79,Latin,Graffito/incised
AGP-EDR167685,Pompeii,433032,"Ratio M(arci) Ugoni
pr(idie) (No)nas","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. LXXXVII, stria 17",1,79,Latin,Graffito/incised
AGP-EDR149250,Pompeii,433032,"Phoebus
cine&#948;u  (:cinaedus)","Pompei (Napoli), Regio II.4.7, Praedia of Julia Felix",1,79,Latin/Greek,Graffito/incised
AGP-EDR149252,Pompeii,433032,"Marce(llus?)
Proculus
Marcellus","Pompei (Napoli), Regio II.4.7, Praedia of Julia Felix",1,79,Latin,Graffito/incised
AGP-EDR167733,Pompeii,433032,"Pittacius
cum
P&#803;r&#803;imigenia
hic
Prima seq=
uere
Volu=
mnius","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVI, stria 4",1,79,Latin,Graffito/incised
AGP-EDR167867,Pompeii,433032,"Primigenia 
cum Prima 
hic","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVI, stria 5",1,79,Latin,Graffito/incised
AGP-EDR149240,Pompeii,433032,Marcus,"Pompei (Napoli), Regio II.4.7, Praedia of Julia Felix",1,79,Latin,Graffito/incised
AGP-EDR149245,Pompeii,433032,Qui(s)quis,"Pompei (Napoli), Regio II.4.7, Praedia of Julia Felix",1,79,Latin,Graffito/incised
AGP-EDR167876,Pompeii,433032,Lib(eralis),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVI, stria 7",1,79,Latin,Graffito/incised
AGP-EDR150296,Pompeii,433032,"((:figurae duorum gladiatorum, alter retiarius est cum fuscina; alter cum hasta et fortasse cum fuscina armatus est))","Pompei (Napoli), Regio VIII.3.24, Casa di Apollo e Coronis",1,79,,Graffito/incised
AGP-EDR167881,Pompeii,433032,MINI,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVI, stria 17",1,79,Latin,Graffito/incised
AGP-EDR149286,Pompeii,433032,venimus,"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",50,79,Latin,Graffito/incised
AGP-EDR168282,Pompeii,433032,Suavis,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVII, striae 6-7",1,79,Latin,Graffito/incised
AGP-EDR168284,Pompeii,433032,"&#12296;:stria 7&#12297;
LX

&#12296;:stria 8&#12297;
XII
","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVII, striae 7-8",1,79,Latin,Graffito/incised
AGP-EDR170827,Pompeii,433032,"&#12296;:stria 12&#12297;
Narci=
sus (:Narcissus)

&#12296;:stria 13&#12297;
Narcisus (:Narcissus)
sitien(s) hac 

&#12296;:stria 14&#12297;
Narcisus (:Narcissus)
sitiens hac","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CVIII, striae 12-14",1,79,Latin,Graffito/incised
AGP-EDR167887,Pompeii,433032,"Verus
A(sses) VI S(emis)
QVA
Verus
A(sses) III","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CX, stria 13",1,79,Latin,Graffito/incised
AGP-EDR167712,Pompeii,433032,((:gladiator galea cristata scuto sicaque armatus)),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CXI, stria 6",1,79,,Graffito/incised
AGP-EDR151039,Pompeii,433032,&#923;&#953;&#946;&#949;&#961;&#8118;&#955;&#953;&#962;,"Pompei (Napoli) VII.12.18-20, Lupanare, cella d",50,79,Greek,Graffito/incised
AGP-EDR167714,Pompeii,433032,((:caput hominis ad sin.)),"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CXII, stria 16",1,79,,Graffito/incised
AGP-EDR167427,Pompeii,433032,"Pitamnus
Marc LI
","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CXIV, stria 8",1,79,Latin,Graffito/incised
AGP-EDR147878,Pompeii,433032,((:circulus florem continens)),"Pompei (Napoli), Regio I.6.14-15, facade",1,79,,Graffito/incised
AGP-EDR147933,Pompeii,433032,"((:circulus)) 
","Pompei (Napoli), Regio VI.15.8-9, facade",1,79,,Graffito/incised
AGP-EDR147973,Pompeii,433032,((:circulus circino tractus et circulos floresque continens)),"Pompei (Napoli), Regio VII.9.1, facade",1,79,,Graffito/incised
AGP-EDR128060,Pompeii,433032,ICYLI,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. XXVIII, striae 7-8",1,79,Latin,Graffito/incised
AGP-EDR167443,Pompeii,433032,ABCDEFGHIKLMNOPQRSTVX,"Pompei (Napoli), Regio II.7.1, Campus ad Amphitheatrum, col. CXIV, striae 15-17",1,79,Latin,Graffito/incised
AGP-EDR167506,Pompeii,433032,"&#12296;:in tabella ansata&#12297;
Persi","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CXVII, striae 4-5",1,79,Latin,Graffito/incised
AGP-EDR167537,Pompeii,433032,"Ceio
et mul=
tis pupa
venust=
a","Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, col. CXVIII, stria 14",1,79,Latin,Graffito/incised
AGP-EDR167953,Pompeii,433032,Omnibu&#803;[s P]ompeianis,"Pompei (Napoli), Regio II.7.1, Campus ad amphitheatrum, ambulatio septentrionalis, vicino col. LXXXIV",1,79,Latin,charcoal
AGP-EDR167998,Pompeii,433032,"Arruntius
XXVII
A(ssibus?)","Pompei (Napoli), Regio II.7.1, Campus ad Amphitheatrum, R of 2.7.1, Facade, nuda calx inter saxa",1,79,Latin,Graffito/incised
AGP-EDR167999,Pompeii,433032,A&#770; A&#770;cti,"Pompei (Napoli), Regio II.7.1, Campus ad Amphitheatrum, R of 2.7.1, Facade, nuda calx inter saxa",1,79,Latin,Graffito/incised
AGP-EDR124986,Pompeii,433032,Hantis (:Anthis) v&#770;a(le),"Pompei (Napoli), Casa dei Quattro Stili (I.8.17)",1,79,Latin,Graffito/incised
AGP-EDR163603,Pompeii,433032,Venerandus,"Pompei (Napoli), Regio V.1.19-20, Façade",1,79,Latin,Graffito/incised
AGP-EDR149047,Pompeii,433032,R(h)esus v&#770;a(le),"Pompei (Napoli), Regio II.4.6, Praedia of Julia Felix",1,79,Latin,Graffito/incised
AGP-EDR149110,Pompeii,433032,Victorie · A(---) · V(---),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",50,79,Latin,Graffito/incised
AGP-EDR163605,Pompeii,433032,Ianuarius,"Pompei (Napoli), Regio V.1.20-21, Façade",1,79,Latin,Graffito/incised
AGP-EDR168135,Pompeii,433032,((:linea curva intersecta aliis lineis)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
AGP-EDR163885,Pompeii,433032,EMIMIMVSOMA,"Pompei (Napoli), Regio V.1.18, Casa degli Epigrammi Greci",1,79,Latin,Graffito/incised
AGP-EDR167833,Pompeii,433032,((:navis oneraria merces vehens et velis remis et rostro instructa)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
AGP-EDR151597,Pompeii,433032,"C(a)esareo(?)


","Pompei (Napoli), Regio VII.9.67, Aedificium Eumachiae, facade",1,79,Latin,Graffito/incised
AGP-EDR167677,Pompeii,433032,((:caput hominis prospiciens)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro nord",1,79,,Graffito/incised
AGP-EDR167774,Pompeii,433032,((:navis cum malo et velis et remis)),"Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro sud",1,79,,Graffito/incised
